food_cd,food_nm,reason
P112-004000400-0343,해천 시그니처 노추왕 간장 500ML,중복 FOOD_CD
P112-004000400-0381,히가쉬마루 우수쿠치 (1.8L),중복 FOOD_CD
P112-006001200-0012,후쿠오카후쿠요카소립낫또,중복 FOOD_CD
P112-006001200-0015,낫또튜브(NATTO TUBE),중복 FOOD_CD
P112-009000900-0293,코메코시 신슈,중복 FOOD_CD
P112-009000900-0294,쿄사쿠라미소,중복 FOOD_CD
P112-009000900-0296,토모에 이나카 미소 시로코시,중복 FOOD_CD
P112-009000900-0307,총반려첨면장,중복 FOOD_CD
P112-009000900-0308,토모에 무텐카 미소 쿠라시코미,중복 FOOD_CD
P112-009000900-0310,히카리 미소 시로코시,중복 FOOD_CD
P112-013001300-0415,다시이리 프로아카 미소,중복 FOOD_CD
P112-013001300-0417,료테이노 아지 375g,중복 FOOD_CD
P112-013001300-0419,마루코메쿤 아와세,중복 FOOD_CD
P112-013001300-0478,오오시나노 다시이리 시로,중복 FOOD_CD
P112-013001300-0526,마쓰야 아까다시코우지,중복 FOOD_CD
P112-013001300-0527,마쓰야 코시코우지,중복 FOOD_CD
P113-101010100-0263,친키앙 비네거,중복 FOOD_CD
P113-101010100-0287,꼰디멘또 비안꼬 30,중복 FOOD_CD
P113-101010100-0297,라오천추,중복 FOOD_CD
P113-101010100-0360,유기농 발사믹 식초 (베르가모트),중복 FOOD_CD
P113-101010100-0388,유기농 화이트 와인 비니거,중복 FOOD_CD
P113-101010100-0405,준마이 쌀식초,중복 FOOD_CD
P113-101010100-0422,폰티 레드 와인식초(5L),중복 FOOD_CD
P113-101010100-0451,고야 발사믹 식초,중복 FOOD_CD
P113-101010100-0455,라 카라벨라 유기농 모데나 발사믹 식초 IGP,중복 FOOD_CD
P113-101010100-0472,쉐리 비네거,중복 FOOD_CD
P113-101010100-0572,무씨니 무화과 앤 대추야자 발사믹식초,중복 FOOD_CD
P113-101010100-0586,아가조티 모데나 아이.지.피 발사믹 식초-빈냐도로,중복 FOOD_CD
P113-101010100-0604,콘디멘토 비앙코,중복 FOOD_CD
P113-101010100-0635,구에르조니 유기농 발사믹 아이지피 오로,중복 FOOD_CD
P113-101010100-0669,식초,중복 FOOD_CD
P113-101010100-0675,아체타이아 레아레 발사믹식초 실버 8,중복 FOOD_CD
P113-201020100-0457,에비 차항노 모토,중복 FOOD_CD
P113-201020100-0458,에스비 토로케루 하야시,중복 FOOD_CD
P113-201020100-0463,유자시즈닝,중복 FOOD_CD
P113-201020100-0464,이금기치킨파우더,중복 FOOD_CD
P113-201020100-0504,밍글 에브리씽 베이글 시즈닝,중복 FOOD_CD
P113-201020100-0512,백탕 훠궈소스,중복 FOOD_CD
P113-201020100-0521,스시노코,중복 FOOD_CD
P113-201020100-0526,에스비 테이스티 브라운 스튜,중복 FOOD_CD
P113-201020100-0574,우린 멸치디포리,중복 FOOD_CD
P113-201020100-0628,크노르 크리미 머쉬룸 소스 믹스,중복 FOOD_CD
P113-201020100-0637,나가타니엔 후리가케 매운명란맛,중복 FOOD_CD
P113-201020100-0652,산타마리아 딥 믹스 과카몰리 시즈닝,중복 FOOD_CD
P113-201020100-0695,스파이시 누들 스프 파우더,중복 FOOD_CD
P113-201020100-0711,카르멘시타 씨푸드 빠에야 시즈닝,중복 FOOD_CD
P113-201020100-0796,육수여행 진한맛,중복 FOOD_CD
P113-201020100-0804,종가육수 진한맛,중복 FOOD_CD
P113-201020100-0856,라찍 아얌 고랭 럼빠,중복 FOOD_CD
P113-201020100-0863,루스티칼,중복 FOOD_CD
P113-201020100-0874,붐부 나시고렝,중복 FOOD_CD
P113-201020100-0875,붐부 라찍 땜빼 고랭,중복 FOOD_CD
P113-201020100-0876,붐부 템페앤타후 고렝,중복 FOOD_CD
P113-201020100-0894,순선 치킨 조미료,중복 FOOD_CD
P113-201020100-0917,인도푸드 붐부 라찍나시고랭 엑스트라 뻐다스,중복 FOOD_CD
P113-201020100-0930,크노르 시니강 사 삼파록 믹스 가비,중복 FOOD_CD
P113-201020100-0931,크노르 시니강 사 삼파록 믹스 오리지널,중복 FOOD_CD
P113-201020100-0946,핫넵투티,중복 FOOD_CD
P113-201020100-0948,핫넵투티(170g),중복 FOOD_CD
P113-201020400-0017,산쇼 카라미소라멘스프,중복 FOOD_CD
P113-201020400-0051,탄탄멘스프,중복 FOOD_CD
P113-202020200-0068,하인즈 굿 마요네즈(295ml),중복 FOOD_CD
P113-202020200-0076,비렌버그 팜하우스 마요네즈,중복 FOOD_CD
P113-202020200-0108,큐피 마요네즈 450g,중복 FOOD_CD
P113-202020200-0113,크래프트 아보카도 오일 마요(354ml),중복 FOOD_CD
P113-202020200-0119,하인즈 지방을 50% 줄인 굿 마요네즈 (485ml),중복 FOOD_CD
P113-203020300-0100,하인즈 토마토 케찹(650g),중복 FOOD_CD
P113-203020300-0101,라셀바 유기농 토마토 케첩 데이 피콜리,중복 FOOD_CD
P113-205020400-0332,니혼 드레싱,중복 FOOD_CD
P113-205020400-0348,아라비키 골든 참깨 드레싱,중복 FOOD_CD
P113-205020400-0391,큐피 딥 로스티드 참깨 드레싱 1000ML,중복 FOOD_CD
P113-205020400-0515,참깨 크리미 드레싱,중복 FOOD_CD
P113-206020400-3473,동치미냉면육수,중복 FOOD_CD
P113-206020400-4659,계란에 뿌리는 간장소스 연한 단맛,중복 FOOD_CD
P113-206020400-4717,돈부리노타레 에스에이치,중복 FOOD_CD
P113-206020400-4728,라구 갈릭 파마산 치즈소스,중복 FOOD_CD
P113-206020400-4732,라구 어니언 앤 갈릭 청키 소스,중복 FOOD_CD
P113-206020400-4739,라코스테냐 살사소스 매운맛,중복 FOOD_CD
P113-206020400-4740,라코스테냐 살사소스 중간매운맛,중복 FOOD_CD
P113-206020400-4742,라코스테냐 치포틀레 페퍼(199g),중복 FOOD_CD
P113-206020400-4758,로이타이 똠얌 수프,중복 FOOD_CD
P113-206020400-4783,만토바 선드라이 토마토 페이스트,중복 FOOD_CD
P113-206020400-4804,모리타 스키야키 와리시타,중복 FOOD_CD
P113-206020400-4820,미쯔칸 3배쯔유,중복 FOOD_CD
P113-206020400-4826,바실리코 스파게티소스,중복 FOOD_CD
P113-206020400-4844,버터 마요 간장 소스,중복 FOOD_CD
P113-206020400-4884,블랙트러플소스,중복 FOOD_CD
P113-206020400-4894,비프소스 오리지날,중복 FOOD_CD
P113-206020400-4917,소바가게 소바쯔유,중복 FOOD_CD
P113-206020400-4937,수리 호이신 소스,중복 FOOD_CD
P113-206020400-4941,순즈마장,중복 FOOD_CD
P113-206020400-4944,스시스,중복 FOOD_CD
P113-206020400-4947,스위트 칠리 소스,중복 FOOD_CD
P113-206020400-4950,스키야끼타레,중복 FOOD_CD
P113-206020400-4960,시로쯔유 1.8L,중복 FOOD_CD
P113-206020400-4980,아라비아타 스파게티소스,중복 FOOD_CD
P113-206020400-4983,아리아케 봉황 시오라멘,중복 FOOD_CD
P113-206020400-4984,아리아케 탄탄멘스프,중복 FOOD_CD
P113-206020400-4997,안젤라미아 폴리 프리페어드 피자소스,중복 FOOD_CD
P113-206020400-5001,액상치킨스톡,중복 FOOD_CD
P113-206020400-5006,야마사 다시마쯔유,중복 FOOD_CD
P113-206020400-5020,에이원 스테이크 소스,중복 FOOD_CD
P113-206020400-5021,엑소틱 푸드 월남쌈 소스,중복 FOOD_CD
P113-206020400-5027,오렌지 양파 소스,중복 FOOD_CD
P113-206020400-5028,오로시 샤브샤브 타래,중복 FOOD_CD
P113-206020400-5081,유자 소스,중복 FOOD_CD
P113-206020400-5084,유자폰즈,중복 FOOD_CD
P113-206020400-5090,이금기 황두장,중복 FOOD_CD
P113-206020400-5102,중화검은콩소스,중복 FOOD_CD
P113-206020400-5103,중화고추마늘소스,중복 FOOD_CD
P113-206020400-5105,중화마늘콩소스,중복 FOOD_CD
P113-206020400-5108,중화바베큐소스(중화챠슈소스),중복 FOOD_CD
P113-206020400-5109,중화조림소스,중복 FOOD_CD
P113-206020400-5127,촐룰라 핫소스 오리지널(150ml),중복 FOOD_CD
P113-206020400-5133,치킨 야채 스톡,중복 FOOD_CD
P113-206020400-5141,칠리소스,중복 FOOD_CD
P113-206020400-5143,카메야 와사비 드레싱용 소스,중복 FOOD_CD
P113-206020400-5146,카바야끼소스,중복 FOOD_CD
P113-206020400-5147,카이센동용 타레 소스 (해산물 돈부리용 소스),중복 FOOD_CD
P113-206020400-5156,코이쿠치(야마구치 사시미),중복 FOOD_CD
P113-206020400-5195,타바스코스리라차소스,중복 FOOD_CD
P113-206020400-5235,팬더굴소스,중복 FOOD_CD
P113-206020400-5238,페스토 알라 제노비스,중복 FOOD_CD
P113-206020400-5258,프리미엄굴소스,중복 FOOD_CD
P113-206020400-5278,피카이치 농후가쓰오다시,중복 FOOD_CD
P113-206020400-5297,하인즈 스파게티 토마토 비프 소스,중복 FOOD_CD
P113-206020400-5302,하인즈 칠리맛 소스,중복 FOOD_CD
P113-206020400-5307,하인즈 피자 소스,중복 FOOD_CD
P113-206020400-5315,해선장 소스,중복 FOOD_CD
P113-206020400-5349,훠궈마라탕소스,중복 FOOD_CD
P113-206020400-5369,계란에 뿌리는 간장소스,중복 FOOD_CD
P113-206020400-5402,기꼬만 돈까스 소스,중복 FOOD_CD
P113-206020400-5420,나폴레타나 스파게티소스,중복 FOOD_CD
P113-206020400-5453,돈까스 소스,중복 FOOD_CD
P113-206020400-5474,라구 올드 월드 스타일 트레디셔널 소스 [#272958],중복 FOOD_CD
P113-206020400-5475,라구 청키 머쉬룸소스,중복 FOOD_CD
P113-206020400-5476,라구 트레디셔널 소스,중복 FOOD_CD
P113-206020400-5480,라셀바 살사 콘타디나,중복 FOOD_CD
P113-206020400-5481,라오 마리나라 소스 (#1234826),중복 FOOD_CD
P113-206020400-5545,마파소스,중복 FOOD_CD
P113-206020400-5555,만토바 화이트 글레이즈,중복 FOOD_CD
P113-206020400-5572,모데나 발사믹 식초를 베이스로 한 크림,중복 FOOD_CD
P113-206020400-5591,미달미 총유장,중복 FOOD_CD
P113-206020400-5604,바질 페스토,중복 FOOD_CD
P113-206020400-5606,바질 페스토,중복 FOOD_CD
P113-206020400-5659,비 트러플 블랙 트러플 소스,중복 FOOD_CD
P113-206020400-5676,새우맛 훠궈소스,중복 FOOD_CD
P113-206020400-5730,스파이시 즈마장,중복 FOOD_CD
P113-206020400-5749,쓰리라차 칠리 소스,중복 FOOD_CD
P113-206020400-5767,아마즈 앙카케 타레 소스,중복 FOOD_CD
P113-206020400-5770,아세토발사믹글레이즈,중복 FOOD_CD
P113-206020400-5792,야생염부추소스,중복 FOOD_CD
P113-206020400-5813,오꼬노미 소스,중복 FOOD_CD
P113-206020400-5816,오리지널 후무스,중복 FOOD_CD
P113-206020400-5817,오리지널 후무스 앤 피타칩스,중복 FOOD_CD
P113-206020400-5829,와타나베 토쿠세이 다래,중복 FOOD_CD
P113-206020400-5834,완화 조미소스,중복 FOOD_CD
P113-206020400-5844,우동쯔유 1.8 L,중복 FOOD_CD
P113-206020400-5880,이베이직 야끼니쿠노타레,중복 FOOD_CD
P113-206020400-5884,이카리 오사카풍 오꼬노미 소스,중복 FOOD_CD
P113-206020400-5903,즈마장,중복 FOOD_CD
P113-206020400-5937,카라멜라이즈 어니언 후무스 앤 피타칩스,중복 FOOD_CD
P113-206020400-5967,큐피 빵공방 콘마요,중복 FOOD_CD
P113-206020400-5969,큐피 빵공방 튜나마요,중복 FOOD_CD
P113-206020400-5970,큐피 타르타르 소스,중복 FOOD_CD
P113-206020400-5972,크러쉬드오이용소스,중복 FOOD_CD
P113-206020400-5978,타르타르 소스,중복 FOOD_CD
P113-206020400-5998,탕화쿵푸마라향궈,중복 FOOD_CD
P113-206020400-6004,토마토 앤 바질 소스,중복 FOOD_CD
P113-206020400-6006,토마토 앤 페페론치노 소스,중복 FOOD_CD
P113-206020400-6010,토마토훠궈베이스,중복 FOOD_CD
P113-206020400-6065,프루닐 토마토 퓨레,중복 FOOD_CD
P113-206020400-6090,하인즈 아라 지코미 데미 그라스 소스,중복 FOOD_CD
P113-206020400-6096,하치 타푸리 갈릭토마토 소스,중복 FOOD_CD
P113-206020400-6097,하치 타푸리 나폴리탄 소스,중복 FOOD_CD
P113-206020400-6130,혼미린 맛술,중복 FOOD_CD
P113-206020400-6134,홀그레인머스타드 210g,중복 FOOD_CD
P113-206020400-6148,화풍다시,중복 FOOD_CD
P113-206020400-6779,와사비스테이크소스,중복 FOOD_CD
P113-206020400-6940,돈코츠라멘 스프,중복 FOOD_CD
P113-206020400-6952,마라탕 소스 (220g),중복 FOOD_CD
P113-206020400-6970,베르톨리 토마토 앤 바질 소스,중복 FOOD_CD
P113-206020400-6983,샤브샤브 매콤육수,중복 FOOD_CD
P113-206020400-6996,스키야키 다래,중복 FOOD_CD
P113-206020400-7004,시오라멘 스프,중복 FOOD_CD
P113-206020400-7014,야마사 다시마 쯔유,중복 FOOD_CD
P113-206020400-7020,엑스오 소스,중복 FOOD_CD
P113-206020400-7026,오코노미 소스 200g,중복 FOOD_CD
P113-206020400-7056,타르투피나 블랙 트러플 페이스트 (500g),중복 FOOD_CD
P113-206020400-7069,포미 파스타 소스 나폴레타나,중복 FOOD_CD
P113-206020400-7078,피넛 월남쌈 소스,중복 FOOD_CD
P113-206020400-7079,하인즈 데미 그라스 소스,중복 FOOD_CD
P113-206020400-7083,하인즈 클래시코 바질 페스토,중복 FOOD_CD
P113-206020400-7178,몬 스위트 칠리 소스(5L),중복 FOOD_CD
P113-206020400-7212,산타마리아 청키 살사소스 핫,중복 FOOD_CD
P113-206020400-7226,수리 팟 타이 소스(295ML),중복 FOOD_CD
P113-206020400-7247,야키이지 블랙페퍼 소스(야키니쿠용),중복 FOOD_CD
P113-206020400-7257,오이탕탕이용 소스,중복 FOOD_CD
P113-206020400-7265,우동츠유,중복 FOOD_CD
P113-206020400-7289,중화해선장(호이신소스)-2kg,중복 FOOD_CD
P113-206020400-7304,카바야키노 다래,중복 FOOD_CD
P113-206020400-7318,포르치니 버섯 소스 (#658313),중복 FOOD_CD
P113-206020400-7328,하인즈 칠리맛 소스 (3.23kg),중복 FOOD_CD
P113-206020400-7390,니혼오뎅다시 2kg,중복 FOOD_CD
P113-206020400-7394,돼지고기 생강구이용 소스,중복 FOOD_CD
P113-206020400-7416,마라탕 소스 (110g),중복 FOOD_CD
P113-206020400-7508,스위트 칠리소스,중복 FOOD_CD
P113-206020400-7555,유가 청유 디랴오,중복 FOOD_CD
P113-206020400-7563,장어구이용소스,중복 FOOD_CD
P113-206020400-7581,츠유(200ml),중복 FOOD_CD
P113-206020400-7582,칠리 인 오일 포 똠얌,중복 FOOD_CD
P113-206020400-7589,커클랜드 시그니춰 유기농 마리나라 소스 (#1280801),중복 FOOD_CD
P113-206020400-7604,토스티토스 미디움 살사소스,중복 FOOD_CD
P113-206020400-7605,통딩 혼합즈마장,중복 FOOD_CD
P113-206020400-7642,홍유비현 두우반,중복 FOOD_CD
P113-206020400-7744,보감참치액,중복 FOOD_CD
P113-206020400-8006,볶음용간장소스,중복 FOOD_CD
P113-206020400-8040,스위트 & 데리야끼 버거소스,중복 FOOD_CD
P113-206020400-8164,핫마라소스,중복 FOOD_CD
P113-206020400-8235,가츠오쯔유 2kg,중복 FOOD_CD
P113-206020400-8241,계란에 뿌리는 간장소스(150ML),중복 FOOD_CD
P113-206020400-8253,굴소스,중복 FOOD_CD
P113-206020400-8255,굴소스,중복 FOOD_CD
P113-206020400-8287,니혼돈부리소스 2KG,중복 FOOD_CD
P113-206020400-8412,부대찌개양념,중복 FOOD_CD
P113-206020400-8425,블랙트러플 파테 (500G),중복 FOOD_CD
P113-206020400-8449,샤브샤브 참깨 소스,중복 FOOD_CD
P113-206020400-8473,쇼켄 우동쯔유 2KG,중복 FOOD_CD
P113-206020400-8480,순즈마장,중복 FOOD_CD
P113-206020400-8489,스리랏차칠리소스,중복 FOOD_CD
P113-206020400-8491,스시 스,중복 FOOD_CD
P113-206020400-8494,스위트 칠리소스,중복 FOOD_CD
P113-206020400-8500,스위트칠리소스(120L),중복 FOOD_CD
P113-206020400-8501,스위트칠리소스(5 000ml),중복 FOOD_CD
P113-206020400-8537,엑스트라 핫칠리소스,중복 FOOD_CD
P113-206020400-8569,월남쌈용 소스,중복 FOOD_CD
P113-206020400-8570,월남쌈용 소스(땅콩맛),중복 FOOD_CD
P113-206020400-8581,임성근의 비법담은 볶음소스,중복 FOOD_CD
P113-206020400-8604,정제뉴러우 유라죠우,중복 FOOD_CD
P113-206020400-8612,중경 상하이충유,중복 FOOD_CD
P113-206020400-8655,칠리 수키 소스,중복 FOOD_CD
P113-206020400-8663,커리부어스트소스,중복 FOOD_CD
P113-206020400-8673,쿡솜씨냉동쿡이지김치찌개소스,중복 FOOD_CD
P113-206020400-8683,타마린드 페이스트,중복 FOOD_CD
P113-206020400-8685,타바스코스콜피온소스,중복 FOOD_CD
P113-206020400-8704,팃코타우,중복 FOOD_CD
P113-206020400-8728,프리토스 체다치즈 딥소스,중복 FOOD_CD
P113-206020400-8729,프리토스 할라피뇨 체다치즈 딥소스,중복 FOOD_CD
P113-206020400-8732,피클드 소야 빈 소스,중복 FOOD_CD
P113-206020400-8742,하인즈 화이트소스 (830g),중복 FOOD_CD
P113-206020400-8752,핫칠리소스,중복 FOOD_CD
P113-206020400-8768,혼합 즈마장,중복 FOOD_CD
P113-206020400-8775,혼합즈마장,중복 FOOD_CD
P113-301030200-0118,에스비 토로케루 카레 중간매운맛,중복 FOOD_CD
P113-301030200-0149,하우스 자바 카레 후레이크,중복 FOOD_CD
P113-301030200-0150,하우스 카레 셀렉트,중복 FOOD_CD
P113-301030200-0151,하우스 코쿠마로 카레,중복 FOOD_CD
P113-301030200-0178,에스비 골든 카레 믹스 후레이크,중복 FOOD_CD
P113-301030200-0184,에스비 테이스티 카레 (매운맛),중복 FOOD_CD
P113-301030200-0214,하우스 바몬드 카레 후레이크,중복 FOOD_CD
P113-301030200-0215,하우스 자바 카레,중복 FOOD_CD
P113-301030200-0227,에스비 골든 커리 재패니즈 커리 믹스 핫 220G,중복 FOOD_CD
P113-301030200-0230,인델리 빈달루 커리,중복 FOOD_CD
P113-301030200-0232,자바카레 약간 매운맛,중복 FOOD_CD
P113-301030200-0275,타이 남야커리,중복 FOOD_CD
P113-501050100-0026,고추씨분,중복 FOOD_CD
P113-501050200-0038,먼치페퍼,중복 FOOD_CD
P113-501050200-0139,머스타드크림,중복 FOOD_CD
P113-501050200-0143,밍글 타코 시즈닝,중복 FOOD_CD
P113-501050200-0163,서양고추냉이분말,중복 FOOD_CD
P113-501050200-0190,테메레 유기농 홀그레인 머스타드,중복 FOOD_CD
P113-501050200-0218,냉동생와사비,중복 FOOD_CD
P113-501050200-0221,모아하우스 홀 그레인 디종 머스타드,중복 FOOD_CD
P113-501050200-0223,생와사비(4g),중복 FOOD_CD
P113-501050200-0226,와사비분,중복 FOOD_CD
P113-501050200-0243,산타마리아 타코 스파이스 믹스 시즈닝 마일드,중복 FOOD_CD
P113-501050200-0244,산타마리아 파히타 스파이스 믹스 시즈닝 미디움,중복 FOOD_CD
P113-501050200-0247,엑스트라 포르테 디종 머스타드(5KG),중복 FOOD_CD
P113-501050200-0251,페스토 알라 제노베시,중복 FOOD_CD
P113-501050200-0258,고추양념,중복 FOOD_CD
P113-501050200-0260,교자포자료,중복 FOOD_CD
P113-501050200-0261,그린 커리 페이스트,중복 FOOD_CD
P113-501050200-0262,둔육료,중복 FOOD_CD
P113-501050200-0264,미니 시치미,중복 FOOD_CD
P113-501050200-0287,혼합양념,중복 FOOD_CD
P113-501050200-0334,사떼톰,중복 FOOD_CD
P113-501050200-0338,에스 비 오로시 와사비,중복 FOOD_CD
P113-501050200-0342,칭계라 와사비,중복 FOOD_CD
P114-101010200-0895,강동김치,중복 FOOD_CD
P114-101010200-0898,강동백김치,중복 FOOD_CD
P114-101010200-0905,김치,중복 FOOD_CD
P114-101010200-0908,냉동 볶음김치,중복 FOOD_CD
